test error,training error,validation error
0.9869706840390879,0.9532608695652174,0.9217391304347826
0.9869706840390879,0.9532608695652174,0.9217391304347826
0.9869706840390879,0.9532608695652174,0.9217391304347826
0.9869706840390879,0.9532608695652174,0.9217391304347826
0.9869706840390879,0.9532608695652174,0.9217391304347826
0.9869706840390879,0.9532608695652174,0.9217391304347826
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.9528985507246377,0.9206521739130434
0.9869706840390879,0.952536231884058,0.9206521739130434
0.9869706840390879,0.952536231884058,0.9206521739130434
0.9869706840390879,0.952536231884058,0.9206521739130434
0.9869706840390879,0.952536231884058,0.9206521739130434
0.9869706840390879,0.952536231884058,0.9206521739130434
0.9869706840390879,0.952536231884058,0.9206521739130434
0.9869706840390879,0.952536231884058,0.9206521739130434
0.9869706840390879,0.952536231884058,0.9206521739130434
0.9869706840390879,0.952536231884058,0.9206521739130434
0.9869706840390879,0.952536231884058,0.9206521739130434
0.9869706840390879,0.952536231884058,0.9206521739130434
0.9869706840390879,0.9521739130434783,0.9206521739130434
0.9869706840390879,0.9521739130434783,0.9206521739130434
0.9869706840390879,0.9521739130434783,0.9206521739130434
0.9869706840390879,0.9521739130434783,0.9206521739130434
0.9869706840390879,0.9521739130434783,0.9195652173913044
0.9869706840390879,0.9521739130434783,0.9195652173913044
0.9869706840390879,0.9521739130434783,0.9195652173913044
0.9869706840390879,0.9521739130434783,0.9195652173913044
0.9869706840390879,0.9521739130434783,0.9195652173913044
0.9869706840390879,0.9521739130434783,0.9195652173913044
0.9869706840390879,0.9521739130434783,0.9195652173913044
0.9869706840390879,0.9521739130434783,0.9195652173913044
0.9869706840390879,0.9521739130434783,0.9195652173913044
0.9869706840390879,0.9521739130434783,0.9195652173913044
0.9869706840390879,0.9521739130434783,0.9195652173913044
0.9869706840390879,0.9521739130434783,0.9195652173913044
0.9869706840390879,0.9521739130434783,0.9195652173913044
0.9869706840390879,0.9518115942028985,0.9195652173913044
0.9869706840390879,0.9518115942028985,0.9195652173913044
0.9869706840390879,0.9518115942028985,0.9195652173913044
0.9869706840390879,0.9518115942028985,0.9195652173913044
0.9869706840390879,0.9518115942028985,0.9195652173913044
0.9869706840390879,0.9518115942028985,0.9195652173913044
0.9869706840390879,0.9518115942028985,0.9195652173913044
0.9869706840390879,0.9518115942028985,0.9195652173913044
0.9869706840390879,0.9518115942028985,0.9195652173913044
0.9869706840390879,0.9518115942028985,0.9195652173913044
0.9869706840390879,0.9518115942028985,0.9195652173913044
0.9869706840390879,0.9518115942028985,0.9195652173913044
0.9869706840390879,0.9518115942028985,0.9195652173913044
0.9869706840390879,0.9518115942028985,0.9195652173913044
0.9869706840390879,0.9518115942028985,0.9195652173913044
0.9869706840390879,0.9518115942028985,0.9195652173913044
0.9869706840390879,0.9514492753623188,0.9195652173913044
0.9869706840390879,0.9510869565217391,0.9195652173913044
0.9869706840390879,0.9510869565217391,0.9195652173913044
0.9869706840390879,0.9510869565217391,0.9195652173913044
0.9869706840390879,0.9510869565217391,0.9195652173913044
0.9869706840390879,0.9510869565217391,0.9195652173913044
0.9869706840390879,0.9510869565217391,0.9195652173913044
0.9869706840390879,0.9510869565217391,0.9195652173913044
0.9869706840390879,0.9510869565217391,0.9195652173913044
0.9869706840390879,0.9510869565217391,0.9195652173913044
0.9869706840390879,0.9510869565217391,0.9195652173913044
0.9869706840390879,0.9510869565217391,0.9195652173913044
0.9869706840390879,0.9510869565217391,0.9195652173913044
0.9869706840390879,0.9510869565217391,0.9195652173913044
0.9869706840390879,0.9510869565217391,0.9195652173913044
0.9869706840390879,0.9510869565217391,0.9195652173913044
0.9869706840390879,0.9510869565217391,0.9195652173913044
0.9869706840390879,0.9510869565217391,0.9195652173913044
0.9869706840390879,0.9507246376811594,0.9195652173913044
0.9869706840390879,0.9507246376811594,0.9184782608695652
0.9869706840390879,0.9507246376811594,0.9184782608695652
0.9869706840390879,0.9503623188405798,0.9184782608695652
0.9869706840390879,0.9503623188405798,0.9184782608695652
0.9869706840390879,0.9503623188405798,0.9184782608695652
0.9869706840390879,0.9503623188405798,0.9184782608695652
0.9869706840390879,0.9503623188405798,0.9184782608695652
0.9869706840390879,0.9503623188405798,0.9184782608695652
0.9869706840390879,0.9503623188405798,0.9184782608695652
0.9869706840390879,0.9503623188405798,0.9184782608695652
0.9869706840390879,0.9503623188405798,0.9184782608695652
0.9869706840390879,0.9503623188405798,0.9184782608695652
0.9869706840390879,0.9503623188405798,0.9184782608695652
0.9869706840390879,0.9503623188405798,0.9184782608695652
0.9869706840390879,0.9503623188405798,0.9184782608695652
0.9869706840390879,0.9503623188405798,0.9184782608695652
0.9869706840390879,0.9503623188405798,0.9184782608695652
0.9869706840390879,0.9503623188405798,0.9184782608695652
0.9869706840390879,0.9503623188405798,0.9184782608695652
0.9869706840390879,0.9503623188405798,0.9184782608695652
0.9869706840390879,0.9503623188405798,0.9184782608695652
0.9869706840390879,0.95,0.9184782608695652
0.9869706840390879,0.95,0.9184782608695652
0.9869706840390879,0.95,0.9184782608695652
0.9869706840390879,0.95,0.9184782608695652
0.9869706840390879,0.95,0.9184782608695652
0.9869706840390879,0.95,0.9184782608695652
0.9869706840390879,0.95,0.9184782608695652
0.9869706840390879,0.95,0.9184782608695652
0.9869706840390879,0.95,0.9184782608695652
0.9869706840390879,0.9496376811594203,0.9184782608695652
0.9869706840390879,0.9496376811594203,0.9184782608695652
0.9869706840390879,0.9496376811594203,0.9184782608695652
0.9869706840390879,0.9496376811594203,0.9184782608695652
0.9869706840390879,0.9496376811594203,0.9184782608695652
0.9869706840390879,0.9496376811594203,0.9184782608695652
0.9869706840390879,0.9496376811594203,0.9184782608695652
0.9869706840390879,0.9496376811594203,0.9184782608695652
0.9869706840390879,0.9496376811594203,0.9184782608695652
0.9869706840390879,0.9492753623188406,0.9184782608695652
0.9869706840390879,0.9492753623188406,0.9184782608695652
0.9869706840390879,0.9492753623188406,0.9184782608695652
0.9869706840390879,0.9492753623188406,0.9184782608695652
0.9869706840390879,0.9492753623188406,0.9184782608695652
0.9869706840390879,0.9492753623188406,0.9184782608695652
0.9869706840390879,0.9492753623188406,0.9184782608695652
0.9869706840390879,0.9492753623188406,0.9184782608695652
0.9869706840390879,0.9492753623188406,0.9184782608695652
0.9869706840390879,0.9492753623188406,0.9184782608695652
0.9869706840390879,0.9492753623188406,0.9184782608695652
0.9869706840390879,0.9492753623188406,0.9184782608695652
0.9869706840390879,0.9492753623188406,0.9184782608695652
0.9869706840390879,0.9492753623188406,0.9184782608695652
0.9869706840390879,0.9492753623188406,0.9184782608695652
0.9869706840390879,0.9489130434782609,0.9184782608695652
0.9869706840390879,0.9485507246376812,0.9184782608695652
0.9869706840390879,0.9485507246376812,0.9184782608695652
0.9869706840390879,0.9485507246376812,0.9184782608695652
0.9869706840390879,0.9485507246376812,0.9184782608695652
0.9869706840390879,0.9485507246376812,0.9184782608695652
0.9869706840390879,0.9485507246376812,0.9184782608695652
0.9869706840390879,0.9485507246376812,0.9184782608695652
0.9869706840390879,0.9485507246376812,0.9173913043478261
0.9869706840390879,0.9485507246376812,0.9173913043478261
0.9869706840390879,0.9485507246376812,0.9173913043478261
0.9869706840390879,0.9485507246376812,0.9173913043478261
0.9869706840390879,0.9485507246376812,0.9173913043478261
0.9869706840390879,0.9485507246376812,0.9173913043478261
0.9869706840390879,0.9485507246376812,0.9173913043478261
0.9869706840390879,0.9485507246376812,0.9173913043478261
0.9869706840390879,0.9485507246376812,0.9173913043478261
0.9869706840390879,0.9485507246376812,0.9173913043478261
0.9869706840390879,0.9485507246376812,0.9173913043478261
0.9869706840390879,0.9485507246376812,0.9173913043478261
0.9869706840390879,0.9485507246376812,0.9173913043478261
0.9869706840390879,0.9485507246376812,0.9163043478260869
0.9869706840390879,0.9485507246376812,0.9163043478260869
0.9869706840390879,0.9481884057971014,0.9163043478260869
0.9869706840390879,0.9481884057971014,0.9163043478260869
0.9869706840390879,0.9481884057971014,0.9163043478260869
0.9869706840390879,0.9481884057971014,0.9163043478260869
0.9869706840390879,0.9481884057971014,0.9163043478260869
0.9869706840390879,0.9478260869565217,0.9163043478260869
0.9869706840390879,0.9478260869565217,0.9163043478260869
0.9869706840390879,0.9478260869565217,0.9163043478260869
0.9869706840390879,0.9478260869565217,0.9163043478260869
0.9869706840390879,0.9478260869565217,0.9163043478260869
0.9869706840390879,0.9478260869565217,0.9163043478260869
0.9869706840390879,0.9478260869565217,0.9163043478260869
0.9869706840390879,0.9478260869565217,0.9163043478260869
0.9869706840390879,0.9478260869565217,0.9163043478260869
0.9869706840390879,0.9478260869565217,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.947463768115942,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.9467391304347826,0.9163043478260869
0.9869706840390879,0.946376811594203,0.9163043478260869
0.9869706840390879,0.946376811594203,0.9163043478260869
0.9869706840390879,0.946376811594203,0.9163043478260869
0.9869706840390879,0.946376811594203,0.9163043478260869
0.9869706840390879,0.946376811594203,0.9163043478260869
0.9869706840390879,0.946376811594203,0.9163043478260869
0.9869706840390879,0.946376811594203,0.9163043478260869
0.9869706840390879,0.946376811594203,0.9163043478260869
0.9869706840390879,0.946376811594203,0.9163043478260869
0.9869706840390879,0.946376811594203,0.9163043478260869
0.9869706840390879,0.946376811594203,0.9163043478260869
0.9869706840390879,0.946376811594203,0.9163043478260869
0.9869706840390879,0.946376811594203,0.9163043478260869
0.9869706840390879,0.946376811594203,0.9163043478260869
0.9869706840390879,0.946376811594203,0.9163043478260869
0.9869706840390879,0.946376811594203,0.9163043478260869
0.9869706840390879,0.946376811594203,0.9163043478260869
0.9869706840390879,0.946376811594203,0.9163043478260869
0.9869706840390879,0.946376811594203,0.9163043478260869
0.9869706840390879,0.9460144927536231,0.9163043478260869
0.9869706840390879,0.9460144927536231,0.9163043478260869
0.9869706840390879,0.9460144927536231,0.9163043478260869
0.9869706840390879,0.9460144927536231,0.9163043478260869
0.9869706840390879,0.9460144927536231,0.9163043478260869
0.9869706840390879,0.9460144927536231,0.9163043478260869
0.9869706840390879,0.9460144927536231,0.9163043478260869
0.9869706840390879,0.9460144927536231,0.9163043478260869
0.9869706840390879,0.9460144927536231,0.9163043478260869
0.9869706840390879,0.9460144927536231,0.9163043478260869
0.9869706840390879,0.9460144927536231,0.9163043478260869
0.9869706840390879,0.9460144927536231,0.9163043478260869
0.9869706840390879,0.9460144927536231,0.9163043478260869
0.9869706840390879,0.9460144927536231,0.9152173913043479
0.9869706840390879,0.9460144927536231,0.9152173913043479
0.9869706840390879,0.9460144927536231,0.9152173913043479
0.9869706840390879,0.9456521739130435,0.9152173913043479
0.9869706840390879,0.9456521739130435,0.9152173913043479
0.9869706840390879,0.9452898550724638,0.9152173913043479
0.9869706840390879,0.9452898550724638,0.9152173913043479
0.9869706840390879,0.9452898550724638,0.9152173913043479
0.9869706840390879,0.9452898550724638,0.9152173913043479
0.9869706840390879,0.9452898550724638,0.9152173913043479
0.9869706840390879,0.9452898550724638,0.9152173913043479
0.9869706840390879,0.9452898550724638,0.9152173913043479
0.9869706840390879,0.9452898550724638,0.9152173913043479
0.9869706840390879,0.9452898550724638,0.9152173913043479
0.9869706840390879,0.9452898550724638,0.9152173913043479
0.9869706840390879,0.9452898550724638,0.9152173913043479
0.9869706840390879,0.9452898550724638,0.9152173913043479
0.9869706840390879,0.9452898550724638,0.9152173913043479
0.9869706840390879,0.9449275362318841,0.9152173913043479
0.9869706840390879,0.9449275362318841,0.9152173913043479
0.9869706840390879,0.9449275362318841,0.9152173913043479
0.9869706840390879,0.9449275362318841,0.9152173913043479
0.9869706840390879,0.9449275362318841,0.9152173913043479
0.9869706840390879,0.9449275362318841,0.9152173913043479
0.9869706840390879,0.9442028985507246,0.9152173913043479
0.9869706840390879,0.9442028985507246,0.9152173913043479
0.9869706840390879,0.9442028985507246,0.9152173913043479
0.9869706840390879,0.9442028985507246,0.9152173913043479
0.9869706840390879,0.9442028985507246,0.9152173913043479
0.9869706840390879,0.9442028985507246,0.9152173913043479
0.9869706840390879,0.9442028985507246,0.9152173913043479
0.9869706840390879,0.9438405797101449,0.9152173913043479
0.9869706840390879,0.9438405797101449,0.9152173913043479
0.9869706840390879,0.9438405797101449,0.9141304347826087
0.9869706840390879,0.9431159420289855,0.9141304347826087
0.9869706840390879,0.9431159420289855,0.9141304347826087
0.9869706840390879,0.9431159420289855,0.9141304347826087
0.9869706840390879,0.9431159420289855,0.9141304347826087
0.9869706840390879,0.9431159420289855,0.9141304347826087
0.9869706840390879,0.9427536231884058,0.9141304347826087
0.9869706840390879,0.9427536231884058,0.9141304347826087
0.9869706840390879,0.9427536231884058,0.9141304347826087
0.9869706840390879,0.9427536231884058,0.9141304347826087
0.9869706840390879,0.9427536231884058,0.9141304347826087
0.9869706840390879,0.9427536231884058,0.9141304347826087
0.9869706840390879,0.9427536231884058,0.9141304347826087
0.9869706840390879,0.9427536231884058,0.9141304347826087
0.9869706840390879,0.9427536231884058,0.9141304347826087
0.9869706840390879,0.9427536231884058,0.9141304347826087
0.9869706840390879,0.9427536231884058,0.9141304347826087
0.9869706840390879,0.9427536231884058,0.9141304347826087
0.9869706840390879,0.9427536231884058,0.9130434782608695
0.9869706840390879,0.9427536231884058,0.9130434782608695
0.9869706840390879,0.9427536231884058,0.9130434782608695
0.9869706840390879,0.9427536231884058,0.9130434782608695
0.9869706840390879,0.9427536231884058,0.9130434782608695
0.9869706840390879,0.9427536231884058,0.9130434782608695
0.9869706840390879,0.9427536231884058,0.9130434782608695
0.9869706840390879,0.9427536231884058,0.9130434782608695
0.9869706840390879,0.9427536231884058,0.9130434782608695
0.9869706840390879,0.9427536231884058,0.9130434782608695
0.9869706840390879,0.9423913043478261,0.9130434782608695
0.9869706840390879,0.9423913043478261,0.9130434782608695
0.9869706840390879,0.9423913043478261,0.9130434782608695
0.9869706840390879,0.9423913043478261,0.9130434782608695
0.9869706840390879,0.9423913043478261,0.9130434782608695
0.9869706840390879,0.9423913043478261,0.9130434782608695
0.9869706840390879,0.9423913043478261,0.9130434782608695
0.9869706840390879,0.9423913043478261,0.9130434782608695
0.9869706840390879,0.9420289855072463,0.9130434782608695
0.9869706840390879,0.9420289855072463,0.9130434782608695
0.9869706840390879,0.9420289855072463,0.9130434782608695
0.9869706840390879,0.9420289855072463,0.9130434782608695
0.9869706840390879,0.9420289855072463,0.9130434782608695
0.9869706840390879,0.9420289855072463,0.9130434782608695
